movieId,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
4019,0.266643,0.147073,0.384269,0.788081,0.612351,0.677364,0.763907,0.328746,1.005846,0.826447
73106,0.192562,0.848075,0.448642,0.266893,-0.064478,0.171542,-0.055069,0.721365,0.015768,0.193661
2628,0.494969,0.267886,0.266950,0.041384,0.111562,0.464101,0.992070,0.111262,1.017037,0.750719
37739,0.634192,0.731641,-0.009530,0.019369,0.407183,0.736964,0.199263,0.846346,0.054508,0.353640
3520,0.750560,0.693080,0.725833,0.009209,0.665539,0.504788,0.104972,0.448700,0.700678,0.971317
6537,0.502848,0.373967,0.712695,0.423026,0.324495,0.818810,0.117107,0.084779,0.783076,0.918562
32943,0.810965,0.652588,0.979334,0.345252,0.940887,0.643275,0.719882,0.818379,0.722937,0.690216
118334,0.114930,0.818557,0.014575,0.462576,0.635510,0.359348,0.194311,0.732094,0.330232,0.270944
2883,0.319250,0.958532,0.493607,0.179645,0.053387,0.323919,0.888475,0.611495,0.566335,0.409226
6140,0.672430,0.258003,0.232760,0.289947,0.591854,0.220451,0.749028,0.871968,0.379881,0.842057
5258,0.820092,1.009442,0.589708,0.686796,0.862068,0.472260,0.674501,0.612143,0.139005,0.548247
453,0.331554,0.585977,0.381123,0.841026,0.899687,0.792795,0.372946,0.393777,0.741674,0.255251
95963,0.660656,0.040404,0.859769,0.709913,0.600646,0.484000,0.480085,0.658188,0.515150,0.815660
84152,0.487494,0.563708,0.760413,0.931984,0.444075,0.232735,0.828289,0.511563,0.306442,0.594162
68965,-0.008127,-0.028913,0.530578,0.638313,0.583784,0.484488,0.301742,0.063186,0.898619,0.697243
83132,0.881148,0.202260,0.693733,0.156914,0.670401,0.622429,0.484578,0.313905,0.099107,0.313745
26472,0.652616,0.103128,0.961778,0.546593,0.245914,0.985225,0.156425,0.131295,0.152127,0.953170
6357,0.839077,0.165386,0.648246,0.663149,0.717881,0.378246,0.832865,0.797463,0.788249,0.218071
6530,0.529475,0.901814,0.892478,0.724244,0.152759,0.577207,0.607769,0.307034,0.270059,0.840529
2890,0.771442,0.222796,0.113354,0.148393,0.877820,0.084406,0.682564,0.651462,1.037982,0.325122
2992,0.223650,0.492867,0.962674,0.258180,0.177042,0.250271,0.895773,1.044419,0.686092,0.136129
93272,0.663575,0.757030,0.960081,0.647142,0.121755,0.356341,0.420479,0.086833,0.659807,0.507497
106417,0.294247,0.634537,0.034047,0.370391,0.286769,0.198694,0.442109,0.474869,0.830483,0.586651
6979,0.371170,0.761650,1.003800,0.662772,1.000508,0.552905,0.090083,0.672488,0.079145,0.809403
7250,0.538777,0.148092,0.512288,0.065732,0.282353,0.060224,0.128609,0.389219,0.337884,0.487339
2962,0.340610,0.412717,0.088903,0.673593,0.191083,0.852871,0.116355,0.143106,0.597584,0.876310
87598,0.557581,0.437490,0.308106,0.260413,0.197716,0.050889,0.991090,0.325326,0.894588,0.499905
582,0.535808,0.796684,0.564901,0.391428,0.862282,0.857307,0.415637,-0.126925,0.109514,0.482274
65665,0.763219,0.848738,0.087333,0.547433,0.023170,0.831674,0.554618,0.000872,0.704671,0.039575
5737,0.845641,0.034533,0.395889,0.687606,0.632817,-0.021441,0.849117,0.657432,0.328483,0.258444
708,0.999065,0.995168,0.213937,0.087998,0.156567,0.143047,0.124171,0.837089,0.189284,0.602271
90405,0.467556,0.732361,0.160784,0.640365,0.637768,0.837723,0.105238,0.178902,0.055517,0.373502
2439,0.758473,0.183690,0.558173,0.913895,0.271686,0.981789,0.312725,0.284779,0.596703,0.079645
67087,0.444995,0.940976,0.299585,0.275632,0.543037,0.682221,0.960693,0.928504,0.953041,0.542909
136018,0.551301,0.781065,0.825989,0.933355,0.457141,0.516020,0.657619,0.132773,0.911099,0.253169
103228,0.054944,0.721225,0.315524,0.281104,0.442522,0.361170,0.246317,0.327757,0.258007,0.492196
56156,0.090256,0.737600,0.768889,0.869119,0.136249,0.458585,0.426155,0.975085,0.753349,0.430191
60763,0.340329,0.374439,0.068747,0.554011,0.921001,0.028124,0.378070,0.592884,0.421119,0.687636
3480,0.299217,0.929006,0.480505,0.400081,0.428419,0.139985,0.182056,0.983836,0.941544,0.482769
53956,0.391864,0.428598,0.858302,0.717824,0.796303,0.497883,0.498470,0.538435,0.551247,0.736824
59935,0.897521,0.692774,0.275230,0.865041,0.132518,0.751282,0.233309,0.332643,0.171808,0.894726
6148,0.033980,0.209566,0.254187,0.398796,0.575672,0.437713,0.228014,0.848329,0.444135,0.879155
94011,0.806615,0.752859,0.695728,0.540548,0.657855,0.220679,-0.014126,0.002513,0.100357,0.822349
4861,0.367891,0.915858,0.649634,1.040115,0.628583,0.497430,1.002105,0.333855,0.481807,0.217707
2059,0.708443,0.394563,0.631436,0.123969,0.363367,0.191362,0.234967,0.224737,0.399271,0.279555
52287,0.666836,0.112353,0.434858,0.128938,0.367407,0.323792,0.441034,0.515177,0.110588,0.290289
174,0.866477,0.525672,0.475225,0.219761,0.753493,0.865634,0.233061,0.151619,0.646814,0.529458
6989,0.700352,0.914986,0.799599,0.179333,0.915979,0.248664,0.947619,0.273395,0.807192,0.413187
26554,0.417432,0.632069,0.357489,0.104230,0.250607,0.727974,1.011090,0.868811,0.571459,0.823948
127202,0.823495,0.336854,0.550349,0.544398,0.336682,0.769909,0.178686,0.286191,0.918574,0.924035
6662,0.134554,0.293635,0.309250,0.920688,0.699980,0.579862,0.840307,0.652497,0.165035,0.443632
2583,-0.006644,0.364303,0.623363,0.948321,0.904248,0.544259,0.365227,0.848924,0.950788,0.204317
61352,0.460840,0.697065,0.567555,0.942486,0.293744,0.507318,0.201557,0.099877,0.717874,0.922176
4897,0.415366,0.097456,-0.013097,-0.001018,-0.092166,0.706905,0.898320,0.763690,0.625629,0.443779
2351,0.982052,0.893131,0.489572,0.227339,0.149754,0.535185,0.833214,0.154161,0.132684,0.076720
3568,0.480446,0.096696,0.424180,0.861299,0.706912,0.030521,0.788035,0.428087,0.592818,0.791588
135536,0.561483,0.769049,0.192954,0.727997,0.845110,0.876581,0.811251,0.355844,0.517860,0.643610
3404,0.712981,0.824017,0.266396,0.718999,0.510844,0.275666,0.851079,0.218859,0.880328,0.278272
4796,0.040707,0.418443,0.727992,0.050127,0.823956,0.690687,0.007868,0.692051,-0.017617,0.804385
3206,0.430421,0.735883,0.539319,0.321189,0.897349,0.430503,0.941709,0.710838,0.050558,0.534325
68137,0.007683,0.688259,0.315902,0.200617,0.785757,0.621076,0.104658,0.569327,0.068917,0.364127
8492,0.073262,0.966723,0.106433,0.227384,0.825341,0.270217,0.792351,0.911909,0.895123,0.076836
2101,0.184073,0.241261,0.619721,0.620858,0.388817,1.015372,0.320667,0.934083,0.510113,0.823281
340,0.248232,0.078389,0.620247,0.043139,0.983614,0.882501,0.126933,0.324440,0.567751,0.600133
950,0.209059,0.452765,0.173008,0.735598,0.149010,0.199296,0.198985,0.558789,0.922481,0.737329
31547,0.851322,0.952293,0.341350,0.315887,0.788409,0.331593,0.388660,0.329657,0.233833,0.128639
3045,0.644394,0.206635,0.241331,0.822664,0.911081,0.553506,0.712310,0.304539,0.270352,0.550725
43921,0.394674,0.723587,0.765595,0.717109,0.168712,0.114768,0.250337,0.300385,0.714366,1.038687
1545,0.704212,0.674775,0.442512,0.836862,0.788359,0.979420,0.277647,0.198262,0.430138,0.663405
2364,0.706098,0.328153,0.489804,0.329698,0.826783,0.306201,0.947383,0.293801,0.072664,0.245811
1150,0.124369,0.339951,0.992952,0.324291,0.867608,0.119324,0.752071,1.020390,0.060517,0.388818
1029,0.225890,0.207269,0.370588,0.408091,0.838860,0.546857,0.959553,0.973664,0.832437,1.014630
2391,0.477272,0.986001,0.561023,0.945936,0.559099,0.139104,0.044997,0.622943,0.903724,0.331662
4480,0.801621,0.786812,0.137770,0.598374,0.123459,0.252808,0.079666,0.912285,0.090068,0.867899
7448,0.358835,0.488839,-0.027969,-0.006321,0.265651,0.410305,0.661523,0.872584,0.318074,0.404656
99839,0.869910,0.487574,0.807739,0.367614,0.804474,0.869015,0.268977,0.568536,0.958232,0.777471
33830,0.806887,0.264697,0.485741,0.088561,0.510499,0.801165,0.084894,0.292158,0.951654,0.714212
85736,1.041338,0.677908,0.090820,0.313205,0.309093,1.006748,0.372412,0.866886,0.154469,0.268790
91873,0.478632,0.681264,0.478038,0.680047,0.885287,0.458408,0.361984,0.017191,0.647153,0.714233
2944,0.256219,0.956422,0.550313,0.870218,0.620730,0.243291,0.599279,0.743979,0.094415,0.164222
1794,0.872758,0.266559,0.529335,0.591137,0.725266,0.833262,0.560106,0.173671,0.042344,0.309130
8191,0.722805,0.926730,0.145675,0.402202,0.485993,0.254603,0.393406,0.356475,0.521491,0.470175
45668,0.518368,0.900596,0.919524,0.950314,0.257114,0.674434,0.130011,0.487726,0.906780,-0.001317
6448,0.266190,0.424329,0.108130,0.286961,0.070496,0.477484,0.868797,0.917351,0.480720,0.282296
39052,0.792090,0.808154,0.291344,0.640925,0.653051,0.489590,-0.066542,-0.121456,0.875351,0.595540
52,0.382584,0.370488,0.506096,0.045708,0.668069,0.447441,0.573567,0.621490,0.923039,0.999111
48319,0.555652,-0.000981,0.176399,0.892542,0.859225,0.334475,0.767313,0.831255,0.484298,0.686677
69516,0.844932,0.388618,0.669980,1.026431,0.787973,0.913877,0.362738,0.819370,0.799898,0.604246
26342,0.129121,0.268419,0.505074,0.091431,0.314135,0.508800,0.341560,0.355247,0.323053,0.339563
94939,0.422311,0.796883,0.322677,0.936871,1.033457,1.023121,1.024337,0.060466,0.108600,0.637465
1330,0.690885,0.320286,0.456361,0.139776,0.840863,0.346485,0.372364,0.763993,0.480740,0.980550
4466,0.135465,0.638366,0.406391,0.405995,0.847952,0.460262,0.431455,0.052732,0.233903,0.705494
8290,0.072619,0.221418,-0.009608,0.542801,0.502138,0.358136,0.294239,0.829415,0.291503,0.234825
27768,0.148142,0.530597,0.121684,1.004128,0.510030,0.685270,0.836100,0.318977,0.087522,0.677438
2950,0.661324,0.734226,0.259034,0.192672,0.751227,0.219994,0.850805,0.137833,0.498074,0.183534
460,0.252472,0.130442,0.127763,0.976679,0.556551,0.869431,0.029447,0.179791,0.080317,0.248803
506,0.069512,0.373430,0.394624,0.312211,0.226816,0.279482,0.075338,0.505638,0.187900,0.723403
3663,0.808887,0.064980,0.287936,0.483541,0.127127,0.345044,0.917579,0.173274,0.192512,0.794636
2165,0.233377,0.234684,0.265862,0.528587,0.252950,0.419176,0.326081,0.907922,0.718242,0.945042
3099,0.936977,0.307377,0.984606,0.584159,0.536081,0.727334,0.254797,0.671820,0.537313,0.077389
2126,0.957005,0.070034,0.082307,0.979917,0.570642,0.149416,0.377148,0.107385,0.655091,0.423248
705,0.934289,0.635335,0.401044,0.350527,0.537943,0.873343,0.667958,0.125574,0.384920,0.158913
2328,0.125464,0.385190,0.799300,0.480441,0.962412,0.025650,0.867221,0.299546,0.338779,0.841171
6828,0.367687,0.085679,0.339828,0.479188,0.309064,0.865995,0.211190,1.047402,0.785761,0.251176
3217,0.349215,-0.052864,0.523904,0.327395,0.548952,0.399120,0.163622,0.644958,0.180097,0.379340
72737,0.574793,0.789411,0.485848,0.098778,0.707063,0.063433,0.502218,0.691699,0.331716,0.074584
5134,0.647130,0.760701,0.345972,0.463474,0.589239,0.355610,0.953411,0.269570,0.916731,0.392564
47491,1.029360,0.826561,0.275125,0.754423,0.566878,0.517892,0.179084,0.512368,0.518594,0.126355
81564,0.932919,0.270517,0.103876,0.358865,0.652618,0.589795,0.764063,0.765473,0.820699,0.199396
6541,0.623393,0.538372,0.133544,0.596106,0.337964,0.978475,0.554767,0.437033,0.868377,0.137323
8629,0.878179,0.278145,0.707651,0.074018,0.567632,0.183878,-0.056637,0.553482,0.652403,0.835569
71579,0.583651,0.118446,0.629275,0.483192,0.621622,0.526377,0.849418,0.520320,0.455166,0.198492
1211,0.833441,0.590608,0.516948,0.863587,0.321035,0.090799,1.016957,0.108715,0.598042,0.470401
1951,0.192456,0.379677,0.740589,0.147305,0.860928,0.410392,0.955571,0.197946,0.295267,0.095342
50804,0.539530,0.302610,0.826056,0.154548,0.764531,0.314409,0.020133,0.443729,0.264723,0.182816
5434,0.931333,0.188211,0.672340,0.355286,0.465910,0.804566,0.712823,0.876427,0.440759,0.072645
101850,1.006977,0.670750,0.626655,0.842058,0.576450,0.811669,0.691571,0.344913,0.744570,1.030830
98126,0.008876,0.741080,0.212704,0.150681,0.831535,0.649989,-0.002864,0.002116,0.312390,0.582934
2887,0.893819,0.599000,0.251827,0.384153,0.793004,0.264395,0.727476,-0.072041,0.438660,0.874657
4855,0.871696,0.975951,0.427004,0.827900,0.798874,0.488114,0.131976,0.482674,0.644588,0.038783
170,0.292606,0.614153,0.386658,0.646569,0.389589,0.167630,0.446483,0.446096,0.219048,0.079754
8840,0.078827,0.471776,0.220402,0.634391,0.176112,0.796654,0.916417,0.723684,0.215077,0.154562
91470,0.153292,-0.026293,0.927378,0.342500,-0.005708,0.017389,0.194638,0.928072,0.807656,0.888552
2927,1.008522,0.831672,0.643435,0.088036,0.327670,0.370771,0.652327,0.388359,0.915931,1.059686
31290,0.507955,-0.004319,0.830854,0.497801,0.000171,0.020234,0.474592,0.172181,0.249411,0.542235
13,0.894552,0.568432,0.471270,0.114399,0.149364,0.516809,0.361718,0.626507,0.822626,0.852879
2782,0.230681,0.397919,0.265615,0.185723,0.866278,0.692651,0.608329,0.362937,0.636659,0.103985
4711,0.814253,0.890359,0.506590,0.265635,0.372866,0.929374,0.309546,0.123242,0.958604,0.361703
27812,0.494853,0.259851,0.190615,0.395568,0.987737,0.688378,0.722177,0.314831,0.665208,0.211049
4304,0.781758,0.548293,0.309815,0.237620,0.252243,0.133585,0.722359,0.272299,0.734075,0.576594
4406,0.365798,0.538301,0.530496,0.508713,0.341767,1.003264,0.896372,0.312567,0.541632,0.465116
94677,0.238754,0.738876,0.392106,0.844344,0.757433,0.701001,0.483640,0.511269,0.175906,0.449783
4659,0.920251,0.641345,0.477056,0.672713,0.163431,0.409490,0.904731,0.997851,0.355553,0.636454
1213,0.208866,0.106851,0.214971,0.260627,0.504705,0.868390,0.171488,0.457629,0.669960,1.076327
32029,0.785487,0.447390,0.284670,0.434440,0.656875,0.708791,0.165829,0.890557,0.774962,0.879224
4280,0.771514,0.220078,0.111939,0.791189,0.549186,0.788820,0.296934,0.098135,0.783515,0.238447
3534,0.768163,0.101395,0.347158,0.400992,0.534741,0.821351,0.487859,0.137557,0.920142,0.073020
84844,0.226318,0.205932,-0.009553,0.542667,0.646698,-0.065583,0.240578,0.041028,0.559190,0.759343
27423,0.392550,0.676754,0.231176,0.205508,0.651357,0.585535,0.931915,0.880321,0.093342,0.205709
1056,0.237192,0.391679,0.087358,0.604489,0.267328,0.449319,0.352634,0.054650,0.250731,0.772037
1358,1.000621,0.060053,0.203384,0.727208,0.922660,0.074516,1.010695,0.598192,0.765153,0.842562
5729,0.515295,0.111609,0.485929,0.893871,0.730938,0.408348,0.698400,0.311900,0.395825,0.355036
61206,0.861455,0.116224,0.555281,-0.033773,0.465063,-0.069602,0.747668,0.145000,-0.051128,0.295905
95182,0.953184,0.720760,0.217991,0.144547,0.538481,0.039277,0.877501,0.414448,0.926400,0.791481
2820,0.611513,0.595907,0.173615,0.710867,0.896785,0.547684,0.588208,0.270959,0.758399,0.887145
6516,0.584038,0.332329,0.120205,0.333352,0.491773,0.681152,0.836595,0.895318,0.660350,0.805331
1771,0.936438,0.611878,0.086602,0.479156,0.556755,0.644858,0.393148,1.062408,0.890201,0.680061
6467,0.593226,0.231117,0.258285,0.589173,0.787392,0.350692,0.397489,0.377129,0.984267,0.387156
1100,0.467423,0.213829,0.663557,0.160585,0.499726,0.147086,0.958947,0.303600,0.640003,0.884254
1796,0.524169,0.597673,0.564647,0.042417,0.943334,0.052818,0.614137,-0.025290,0.814064,0.878840
39398,0.568347,0.655434,0.511902,0.773476,0.621058,0.799172,0.442572,0.522019,0.687027,0.135281
5208,0.576138,0.818990,0.168486,0.259342,0.925722,0.452972,0.572003,0.260603,0.297940,0.424659
922,0.929129,0.728555,0.991561,0.114748,0.706205,0.397274,0.222482,0.817851,0.102811,0.161809
3465,0.273746,0.078742,0.809703,0.160580,0.650215,0.921117,0.825350,0.811528,0.809263,0.689170
26732,0.899378,0.312488,0.102890,0.592986,-0.090344,-0.091542,0.859971,0.652191,0.760342,-0.073675
67361,0.103071,0.460250,0.306252,0.879051,0.724560,0.391791,0.207181,0.146660,0.329362,0.809311
52950,0.391320,0.612810,0.481230,0.231290,0.776119,0.292262,0.496713,1.015351,0.786171,0.972927
60291,0.099266,0.898852,0.078135,0.118275,0.145160,0.677461,0.889810,0.464639,0.538745,0.754116
4131,0.008245,0.249734,0.254012,0.861325,-0.019884,0.190016,0.356199,0.748161,0.556692,0.361778
456,0.198652,0.913429,0.092216,0.861212,0.212369,0.987330,0.313006,0.383035,0.468474,0.544969
5899,0.105561,0.704312,0.550036,0.799541,0.884896,0.042761,1.001888,0.941445,1.004296,0.518996
6963,0.440723,1.032069,0.431588,0.926744,0.522552,0.239737,0.953329,0.344492,0.288074,0.385328
26581,0.434303,0.871832,0.142222,0.847463,0.400463,0.882898,0.004619,0.858823,0.882745,0.017569
4386,0.576545,0.164772,0.389071,0.617549,0.614448,0.403722,0.538075,0.021823,0.417950,0.698371
2862,0.321604,0.498601,0.267869,0.902816,0.242878,0.472225,0.511453,0.180012,0.924149,0.678021
7182,0.855096,0.914917,0.406380,0.332716,0.548320,0.386589,0.725194,0.456211,0.864598,0.224296
5425,0.924899,0.918654,0.830986,0.142217,0.544494,0.689398,0.494475,0.650571,0.403603,0.399061
6873,0.326193,0.496986,0.750395,0.762078,0.447448,0.953056,0.686967,0.423201,0.480802,0.054423
87485,0.240560,0.441383,0.433842,0.873182,0.407452,0.617388,0.470530,0.468646,0.180832,0.901278
6084,0.263580,0.403671,0.762251,0.122885,0.102236,0.945756,0.534162,0.414116,0.788965,0.283155
5389,0.598308,0.304991,0.249843,0.054997,0.610906,0.849056,0.515842,0.889067,0.030075,0.397535
2054,0.008559,0.452640,0.060968,0.955669,0.781444,0.493803,0.364058,0.763564,0.234252,0.893180
2752,0.691499,0.169734,0.316593,0.188014,0.787570,0.474618,0.820859,0.204371,0.955602,0.957072
5854,0.296858,0.387715,0.609636,0.655597,0.164880,0.287560,0.939617,0.890732,0.775164,0.733188
5679,0.047473,0.560863,0.935027,0.639269,0.089945,0.753114,0.612391,0.538404,0.587317,0.083043
5527,0.008095,0.727995,0.816993,0.290712,0.743559,0.642637,0.838768,0.321362,0.672116,0.794884
5222,0.670574,0.579275,0.066499,0.814322,0.701666,0.218751,0.944326,0.490613,0.182338,0.199098
95761,0.527854,0.749079,0.767392,0.786201,0.812665,0.728329,0.259425,0.871066,0.046818,0.525427
7767,1.034249,0.526409,0.708715,0.070835,0.119460,0.842021,0.765866,0.216603,0.586406,0.339018
8650,0.369958,0.457775,0.442742,0.133872,0.085101,0.787383,0.754019,1.022096,0.993099,0.274647
7162,0.277646,0.149431,0.729962,0.435695,0.941537,0.148095,0.923569,0.599632,0.377535,0.326793
45666,0.817117,0.335180,0.875350,0.614283,0.325525,0.146941,0.438859,0.095262,0.399081,0.978010
273,0.837646,0.446996,0.534123,0.755663,0.226812,0.884839,0.423511,0.206287,0.770340,0.045960
7444,0.306711,0.822447,0.284932,0.692235,0.434347,0.847523,0.829473,0.601978,0.210865,0.573140
3424,0.212902,0.621533,0.167910,0.423210,0.631241,0.105536,0.180768,0.459620,0.849754,0.230677
140725,0.261487,0.533763,0.115141,0.395640,0.134244,0.116764,0.526954,0.110437,0.895541,0.661262
5636,0.741542,0.727686,0.473907,0.239547,0.044158,0.305896,0.453873,0.263885,0.925516,0.730420
52241,0.589705,0.429109,0.114372,0.122987,0.369479,0.322127,0.476738,0.904434,0.989497,0.686371
62376,0.316076,0.961915,0.318324,0.890784,0.401019,0.502952,0.852928,0.439010,0.577653,0.233952
6216,0.634847,0.840516,0.758137,0.961332,0.529088,0.453860,0.947455,0.942021,0.376379,0.711864
33880,0.227949,0.699926,0.075646,0.428292,0.973943,0.513490,0.457756,0.910121,0.123834,0.948283
5535,0.510095,0.389012,0.443832,0.843962,0.182255,0.660923,0.473605,0.560694,0.583471,0.810480
6428,0.118444,0.586781,0.893726,0.502277,0.078512,0.876384,0.724079,0.455479,0.485067,0.957168
96811,0.128771,0.231042,0.719831,0.827035,0.524107,0.500226,0.078419,0.421537,0.763893,0.527515
5445,0.192482,0.733978,0.819112,0.795550,0.216739,0.772629,0.616203,0.103601,0.549677,0.613179
2694,0.751298,0.657750,0.243736,0.630285,0.177508,0.509978,0.397921,0.410831,0.336107,0.988568
5266,0.904140,0.282515,0.104352,0.831446,0.397144,0.653337,0.682873,0.476085,0.847036,0.926975
4499,1.012323,0.186370,0.834501,0.200097,1.008665,0.470625,0.375114,0.304855,0.801539,0.160683
109576,0.802354,0.785649,0.643068,0.214897,0.246245,0.432638,0.586874,0.306705,0.664307,0.808110
2318,0.311467,0.315015,0.733323,1.025184,0.489882,1.045989,0.963221,0.215222,0.768571,0.253908
8943,0.846489,0.201036,0.864401,0.436102,0.178655,0.294019,0.242067,0.351297,0.324754,0.500129
2441,0.495215,0.829178,0.385176,0.994013,0.204187,0.204889,0.023677,0.949979,0.576028,0.928566
837,0.377224,0.582565,0.309151,0.050456,0.475273,0.841579,0.184050,0.240507,0.862837,0.264681
55156,0.469731,0.619774,0.192494,0.469839,0.957812,0.646516,0.326334,0.595664,0.874750,0.355148
571,0.402168,0.505088,0.550343,0.662916,0.695621,0.828594,0.536240,0.094068,0.714368,0.948848
810,0.707148,0.008166,0.797173,0.318268,0.657219,0.381173,0.574055,0.078100,0.157014,0.790782
3000,0.190519,0.652002,0.231126,0.205085,0.575106,0.467355,0.405196,0.215656,0.237101,0.914703
26614,0.257461,1.015057,0.046516,0.851350,0.298467,0.640288,1.014098,0.539121,0.454109,0.550522
5364,0.393577,0.062455,0.792057,0.287219,0.414535,0.771102,0.633140,0.158057,0.405087,0.621410
6947,0.925712,0.580469,0.914894,0.810279,0.085266,0.853161,0.083460,0.560290,0.148204,0.175192
6959,0.137095,1.002338,0.216242,0.966463,1.001715,0.353521,0.524386,0.324866,0.652195,0.231068
35,0.665358,0.089452,0.764775,0.853077,0.221223,0.714179,0.101007,0.618132,0.322082,0.891064
6531,0.426795,0.504397,0.576515,0.014244,-0.013151,0.371395,0.360710,0.832225,-0.049312,0.630655
4228,0.506872,0.920601,0.695534,0.782177,0.227183,0.300301,0.399643,0.591085,0.879321,0.974334
7206,0.190880,0.861738,0.526265,0.041172,0.546034,-0.013179,-0.022146,0.427880,0.077276,0.374347
66335,0.976210,0.650158,0.908213,0.449521,0.683398,0.260168,0.534830,0.876883,0.924641,0.794437
5339,0.363288,0.550954,0.828290,0.546418,0.263835,0.984012,0.676896,0.204677,0.716669,0.603995
4617,1.055587,0.337997,0.478863,0.696704,0.531212,0.954762,0.626394,1.069695,0.758939,0.183763
49394,0.422289,0.734039,0.524514,0.525472,0.373860,0.638660,0.796705,0.342956,0.386325,0.840636
674,0.143870,0.937927,0.863812,0.518096,0.828825,0.835488,0.315027,0.724432,0.584674,0.146179
69974,0.541214,0.091976,0.589894,0.037693,-0.046551,0.129511,0.402594,0.244072,0.463900,0.817118
83827,0.084096,-0.087898,0.110992,0.263274,0.602757,0.092584,0.853884,0.764600,0.077487,0.762908
77421,0.778450,0.172445,0.604157,0.382801,0.959013,0.400392,0.201579,0.203743,0.139014,0.136734
1564,0.140882,0.003485,0.583160,0.185295,0.153146,0.582036,0.420563,0.859774,0.358906,0.184773
1342,0.733865,0.149425,0.662879,0.532458,0.045259,0.963218,0.981639,0.244284,0.871388,0.479093
56339,0.820659,1.010202,0.613726,0.997077,0.145829,0.050776,0.384582,0.861157,0.881080,0.103609
4151,0.438544,0.525049,0.540187,0.417998,0.055023,0.208176,0.638892,0.303466,0.818481,0.843592
2263,0.920134,0.059358,0.863695,0.688076,0.791956,0.313848,0.165639,0.269820,0.520348,0.768328
78316,0.511514,0.641196,0.940080,0.332548,0.862764,0.156948,0.679090,0.627007,0.296846,0.562224
70946,0.265550,0.570341,0.360476,0.263591,0.411437,0.078926,0.126096,0.525542,0.495135,0.231320
96728,0.427203,0.823083,0.388325,0.083648,0.832078,0.147591,0.872230,0.860981,0.699601,0.577838
30846,0.612907,0.606326,0.677759,-0.013761,0.347181,0.684004,0.339821,0.381812,0.067954,0.490203
3910,0.332734,0.733323,0.973373,0.656145,0.861062,0.859550,0.659741,0.601665,0.831143,0.470575
26693,0.240717,0.059119,0.012247,0.855623,0.089631,0.215349,0.779073,0.417911,0.341508,0.542036
1544,0.272079,0.172494,0.541557,0.266633,0.754927,0.986841,0.445068,0.692280,0.358027,0.281531
3690,0.246617,0.282529,0.330445,0.403861,0.106992,0.808685,0.987966,0.170484,0.290902,0.599018
4492,0.979939,0.584247,0.257640,0.784248,0.058147,0.554558,0.488895,0.125343,0.141768,0.393863
31435,0.416023,0.592817,0.054208,1.019448,0.970059,0.950427,1.025035,1.009113,0.785156,0.953834
3329,0.888228,0.897850,0.711179,0.899775,0.313955,0.946132,0.721753,0.634268,0.632494,0.124387
1719,0.596388,0.162996,0.953868,0.454225,0.099503,0.225209,0.108090,0.836134,0.131804,0.637030
47124,0.479338,0.988149,0.969563,0.070836,0.864185,0.360771,0.929581,0.026036,0.381740,0.130013
41769,0.437434,0.752961,0.782780,0.060353,0.052527,0.479568,0.151347,0.756259,0.092387,0.109876
1233,0.586898,0.353637,0.251227,0.683337,0.415742,0.541781,0.826454,1.026810,0.734596,0.462972
42958,0.670635,0.728991,0.383879,0.743171,0.594714,0.665062,0.678215,0.436804,0.455762,0.677697
3287,0.407932,0.292942,0.693769,0.857361,0.992899,0.582851,0.202710,0.222797,1.005170,0.513082
5103,0.290123,0.310621,0.701953,0.740944,0.662412,0.699999,0.197899,0.879359,0.399058,0.810751
3774,0.026800,0.209798,0.472381,0.770347,0.517134,0.979000,0.729723,0.225572,0.272600,0.454196
84944,0.895657,0.150294,0.258069,0.873885,0.518640,0.743108,0.753248,0.358573,0.297551,0.493749
253,0.039306,0.832164,0.706451,0.798290,0.687104,0.028972,0.645284,0.054037,0.695257,0.899013
103731,0.217409,0.171689,0.215722,0.772286,0.221899,0.272706,0.190332,0.798355,0.572784,0.445608
4795,0.512045,0.155061,0.940245,0.574855,0.363085,0.258134,0.491980,0.522610,0.091991,0.653694
47330,0.735292,0.326284,0.048495,0.504175,0.226350,0.907221,0.899547,0.079016,0.268179,0.137144
51412,0.465380,0.827979,0.793108,0.926371,0.337998,0.213582,0.096208,0.765139,0.411116,0.978922
88744,0.208174,0.580939,0.505014,0.386385,0.452402,0.257917,0.484783,1.019902,0.330206,0.184047
48165,0.972868,0.372694,0.753098,0.608760,0.589578,0.716922,0.248100,1.079962,0.196454,0.648833
7979,0.438709,0.653224,1.011995,0.770636,0.495181,0.085725,0.495876,0.753204,0.756962,0.495759
81847,0.588340,0.826264,0.892836,0.662279,0.689909,0.974389,0.718030,0.242366,0.236838,0.177686
7089,1.043532,0.355326,0.328983,0.733489,0.197627,0.590368,0.442222,0.766973,0.144320,0.535555
107083,0.833195,0.662085,0.650208,0.038221,0.039821,0.541530,0.341170,-0.053756,0.360985,0.073363
2978,0.578182,0.632520,0.248662,0.771343,0.389312,0.953480,0.507138,0.812535,0.632654,0.281076
2902,0.020176,0.495956,0.245259,0.724829,0.739471,0.978695,0.369005,0.698649,0.431221,0.358010
4310,0.338403,0.579686,0.830349,0.671255,0.390081,0.776628,0.882561,0.620121,0.803136,0.525834
2493,0.777185,0.303414,0.647769,0.905333,0.074129,0.382381,0.335029,0.789253,1.014829,0.662358
